model_code,sku,productidweb,category_code,brand,Thời gian ra mắt,Màn hình hiển thị,Kích thước màn hình,Độ phân giải,Dài,Dày,Khối lượng máy,Bộ nhớ,Hệ điều hành,Hỗ trợ mainboard,Chất liệu thân vỏ,Hỗ trợ ổ cứng tối đa,Phụ kiện đi kèm,Đèn LED,Tản nhiệt nước,Tản nhiệt CPU,Tốc độ (RPM),Cổng kết nối,Cổng giao tiếp,Wifi,Thẻ nhớ,Webcam,Tính năng khác,Ổ đĩa quang,Rộng,Nguồn điện,Công nghệ CPU,Loại CPU,Tốc độ CPU,Tốc độ tối đa,Số nhân,Bộ nhớ đệm,Socket,Chipset,RAM,Loại RAM,Số khe RAM,Hỗ trợ RAM tối đa,Tản nhiệt RAM,Ổ cứng,Chuẩn kết nối ổ cứng,Khe cắm mở rộng,Màn hình cảm ứng,Thiết kế card,Công nghệ âm thanh,Model Mainboard,Form Factor,Socket (mainboard),Loại RAM mainboard,Số khe RAM mainboard,Tốc độ Bus RAM mainboard,Hỗ trợ RAM tối đa/mainboard,Hỗ trợ khe cắm SSD M.2/HDD,Số khe cắm mở rộng,Cổng I/O mặt sau,Kết nối Internet,Card đồ hoạ onboard,Model GPU,Chip đồ họa (GPU),Bus bộ nhớ,Chuẩn giao tiếp,Bộ nguồn đề xuất,Hỗ trợ OC,Yêu cầu cấp nguồn trực tiếp,Cổng xuất hình ảnh,Số lượng quạt,Loại Case,giá gốc,giá khuyến mãi,khuyến mãi quà
171527,3643563000338,329430,72,Rosa,2024,Không có,Không có,Không có,350,183,2,Không,Windows 11 Pro,ATX | Micro-ATX | Mini-ITX,Kim loại,2 x SSD 2.5 inch | 1 x HDD 3.5 inch,2 quạt,Không,Kích thước tối đa 240 mm,Không,Không,Không có,Không,Không,Không có,Không,Không,Không,310,400 W,Intel Pentium Celeron | Intel Core thế hệ 13 | Intel Core thế hệ 14 | Intel Pentium Gold | Intel Core thế hệ 12,13100,3.40 GHz,4.50 GHz,4 nhân - 8 luồng,5 MB,LGA 1700,Intel H610 Chipset,8 GB,DDR4,Không,Không,Không,256 GB,SSD SATA 3,Không,Không,Không có,Realtek 7.1 Surround Sound High Definition Audio CODEC | Không có,PRIME H610M-K,Micro-ATX,Socket Intel LGA 1700,DDR4 Non-ECC | Un-buffered Memory | Intel Extreme Memory Profile (XMP) | Dual Channel Memory Architecture,2 x DIMM,2133,64 GB,4 x SATA 6Gb/s ports | 1 x M.2 slot,1 x PCIe 3.0 x1 slot | 1 x PCIe 4.0 x16 slot,1 x VGA (D-Sub) | 4 x USB 2.0 | 1 x HDMI | 1 x LAN | 3 x Audio jack | 1 x PS2 | 2 x USB 3.2,Không,Có,Không,Không,Không,Không,,Không,Không,Không,Không,Mid Tower,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171487,3643563000337,328601,72,Asus,2024,IPS,23.8 inch,Full HD (1920 x 1080),539,165,5,Không,Windows 11 Home SL,,,,Không,Không,Không,Không,Không,,Jack 3.5 mm | 1 x HDMI-out 1.4 | 1 x USB 3.2 Gen 1 Type-C | LAN (RJ45) | 2 x USB 2.0 | 3 x USB 3.2 | HDMI 1.4,Bluetooth 5.3 | Wi-Fi 6(802.11ax),Không có,Camera 720p,Đi kèm chuột & bàn phím không dây,Không,423,90 W,Intel Core i5 Alder Lake,1235U,1.30 GHz,4.4 GHz,,Không,AM4,Hãng không công bố,8 GB,DDR4 SO-DIMM,2 khe,Không,Không,SSD 512 GB,M.2 NVMe PCIe 3.0,1x 2.5'' 7mm SATA | 1 x SSD M.2 2280,Không,Card đồ hoạ tích hợp,SonicMaster,Không,Không,Không,,Không,2133,Không,,,,,Không,Không,Không,Không,Không,,Không,Không,,Không,Không,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171434,3643563000336,327691,72,Apple,2023,Độ sáng 500 nits | Công nghệ True Tone | Wide color (P3),24 inch,Retina 4.5K (4480 x 2520),547,147,4,,macOS Sonoma,,,,,,,,,,"2 x USB 3 | Jack 3.5 mm | 2 x Thunderbolt / USB 4 (hỗ trợ DisplayPort, Thunderbolt 3 (up to 40Gb/s), USB 4 (up to 40Gb/s), USB 3.1 Gen 2 (up to 10Gb/s))",Bluetooth 5.3 | Wi-Fi 6E (802.11ax),Không có,1080p FaceTime HD camera,Đi kèm chuột & bàn phím không dây,Không,461,143 W,Apple M3,Hãng không công bố,100GB/s memory bandwidth,Hãng không công bố,,,,Hãng không công bố,16 GB,Hãng không công bố,Hãng không công bố,Không hỗ trợ nâng cấp,,SSD 512 GB,,,Không,Card đồ hoạ tích hợp,Hệ thống 6 loa | 3 micro | Wide stereo sound | Spatial Audio | Dolby Atmos,,,,,,5000 MHz (OC),,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171373,3643563000335,326199,72,Asus,2024,100% sRGB | Độ sáng 250 nits | Chống chói Anti Glare | Màn hình Wide View,23.8 inch,Full HD (1920 x 1080),539,15 ~ 165 mm,5,Không,Windows 11 Home SL,,,,Không,Không,Không,Không,Không,,Jack 3.5 mm | 1 x HDMI-out 1.4 | 1 x USB 3.2 Gen 1 Type-C | LAN (RJ45) | 2 x USB 2.0 | 3 x USB 3.2 | HDMI 1.4,Bluetooth 5.3 | Wi-Fi 6(802.11ax),Không có,Camera 720p,Đi kèm chuột & bàn phím không dây,Không,423,90 W,Intel Core i3 Alder Lake,1215U,1.20 GHz,4.4 GHz,,Không,Không,Hãng không công bố,8 GB,DDR4 2 khe (1 khe 8GB+ 1 khe trống),2 khe,64 GB,Không,SSD 512 GB,PCIe/NVMe,,Không,Card đồ hoạ tích hợp,SonicMaster,Không,Không,Không,,Không,5000 MHz (OC),Không,,,,,Không,Không,Không,Không,Không,,Không,Không,,Không,Không,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171372,3643563000334,326198,72,Asus,2024,,Không có,Không có,393,176,7,Không,Windows 11 Home SL,,,,Không,Không,Không,Không,Không,1x LAN (RJ45) | 3 x Audio jacks | 2 x USB 3.2 | 2 x PS2 | 1 x HDMI 1.4 | 1 x DisplayPort 1.4 | 1 x VGA | 2 x USB 2.0,,Wi-Fi 6 (2x2) 802.11 b/g/n/ac/ax | Bluetooth 5.2,Không có,,,Không,385,200 W,Intel Core i3 Raptor Lake,13100,3.40 GHz,4.50 GHz,,Không,Không,Intel B760,8 GB,DDR4 U-DIMM,2 khe,64 GB,Không,SSD 256 GB,M.2 2280 NVMe PCIe 4.0,,Không,Hãng không công bố,,Không,Không,Không,,Không,2133,Không,,,,,Không,Không,Không,Không,Không,,Không,Không,,Không,Không,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171362,3643563000333,326091,72,Asus,2024,100% sRGB | Độ sáng 250 nits | Chống chói Anti Glare | Màn hình Wide View,23.8 inch,Full HD (1920 x 1080),539,165,5,Không,Windows 11 Home SL,,,,Không,Không,Không,Không,Không,,Jack 3.5 mm | 1 x HDMI-out 1.4 | 1 x USB 3.2 Gen 1 Type-C | LAN (RJ45) | 2 x USB 2.0 | 3 x USB 3.2 | HDMI 1.4,Bluetooth 5.3 | Wi-Fi 6E (802.11ax),SD,Camera 720p,Đi kèm chuột & bàn phím không dây,Không,423,90 W,Intel Core i3 Raptor Lake,1315U,1.20 GHz,4.50 GHz,,Không,Không,Hãng không công bố,8 GB,DDR5 2 khe (1 khe 8 GB + 1 khe trống),2 khe,64 GB,Không,SSD 512 GB,,,Không,Card đồ hoạ tích hợp,SonicMaster,Không,Không,Không,,Không,5000 MHz (OC),Không,,,,,Không,Không,Không,Không,Không,,Không,Không,,Không,Không,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
176907,3643563000332,325749,72,Asus,,,Không có,Không có,393,176,7,Không,Windows 11 Home SL,,,,Không,Không,Không,Không,Không,1x LAN (RJ45) | 3 x Audio jacks | 2 x USB 3.2 | 2 x PS2 | 1 x HDMI 1.4 | 1 x DisplayPort 1.4 | 1 x VGA | 2 x USB 2.0,,Wi-Fi 6(802.11ax) | Bluetooth 5.2,Không có,,Đi kèm chuột & bàn phím,Không,385,300 W,Intel Core i5 Raptor Lake,13500,2.50 GHz,4.80 GHz,,Không,Không,Intel B760,8 GB,DDR4 2 khe (1 khe 8GB+ 1 khe trống),2 khe,64 GB,Không,SSD 512 GB,PCIe/NVMe,,Không,Không có,,Không,Không,Không,,Không,2133,Không,,,,,Không,Không,Không,Không,Không,,Không,Không,,Không,Không,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171331,3641273000277,325309,72,Apple,2024,Không có,Không có,Không có,197,95,3,,macOS Sonoma,,,,,,,,,1 x HDMI | 2 x USB-A | 1x LAN (RJ45) | 1 x Jack tai nghe 3.5 mm | 1 x Thunderbolt 4,,Bluetooth 5.3 | Wi-Fi 6E (802.11ax),SD,,,Không,197,370 W,Apple M2 Ultra,24 nhân,800 GB/s memory bandwidth,Hãng không công bố,,,,Hãng không công bố,64 GB,Hãng không công bố,Hãng không công bố,Không hỗ trợ nâng cấp,,SSD 1 TB,,,Không,Card đồ hoạ tích hợp,,,,,,,5000 MHz (OC),,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Chuột, Bàn phím (Apple) trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171324,3643563000331,325157,72,Asus,2024,Không có,Không có,Không có,339,94,5,Không,Windows 11 Home SL,,,,Không,Không,Không,Không,Không,1x LAN (RJ45) | 4 x USB 2.0 | 1 x Mic-in | 2 x PS2 | 1 x Audio-out | 1 x HDMI 1.4 | 1 x VGA | 1 x Line-in,,Wi-Fi 6(802.11ax) | Bluetooth 5.2,Không có,,Đi kèm chuột & bàn phím,Không,292,300 W,Intel Core i5 Raptor Lake,13500,2.50 GHz,4.80 GHz,,Không,Không,Intel B760,8 GB,DDR4 2 khe (1 khe 8GB+ 1 khe trống),2 khe,64 GB,Không,SSD 512 GB,Hỗ trợ khe cắm HDD SATA3 3.5 inch | Hỗ trợ khe cắm HDD SATA3 2.5 inch,1 x Hỗ trợ khe cắm SSD M.2 PCIe 4.0 x 16 | 2 x Hỗ trợ khe M.2 PCIe 3.0 x 1 | 1 x Hỗ trợ khe cắm M.2 cho WiFi,Không,Không có,High Definition 7.1 Channel Audio,Không,Không,Không,,Không,2133,Không,,,,,Không,Không,Không,Không,Không,,Không,Không,,Không,Không,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171305,3643563000328,324062,72,Hp,2023,Không có,Không có,Không có,337,155,5,Không,Windows 11 Home SL,,,,Không,Không,Không,Không,Không,1 x HDMI | 1x LAN (RJ45) | 3 x Audio jacks | 4 x USB 2.0 | 1 x VGA,,Bluetooth 5.3 | Wi-Fi 6(802.11ax),SD,Không,Đi kèm chuột & bàn phím,Không,304,350 W,Intel Core i5 Raptor Lake,13400,2.50 GHz,4.6 GHz,,Không,Không,Intel H670,8 GB,DDR4 2 khe (1 khe 8GB+ 1 khe trống),2 khe,32 GB,Không,SSD 512 GB,1 x Hỗ trợ khe cắm HDD SATA 3.5 inch (nâng cấp lên tối đa 2 TB),,Không,Card đồ hoạ tích hợp,Realtek High Definition Audio,Không,Không,Không,,Không,2133,Không,,,,,Không,Không,Không,Không,Không,,Không,Không,,Không,Không,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171304,3643563000327,324061,72,Hp,2023,Không có,Không có,Không có,337,155,5,Không,Windows 11 Home SL,,,,Không,Không,Không,Không,Không,1 x HDMI | 1x LAN (RJ45) | 3 x Audio jacks | 4 x USB 2.0 | 1 x VGA,,Bluetooth 5.3 | Wi-Fi 6(802.11ax),SD,Không,Đi kèm chuột & bàn phím,Không,304,350 W,Intel Core i3 Raptor Lake,13100,3.40 GHz,4.50 GHz,,Không,Không,Intel H670,8 GB,DDR4 2 khe (1 khe 8GB+ 1 khe trống),2 khe,32 GB,Không,SSD 256 GB,1 x Hỗ trợ khe cắm HDD SATA 3.5 inch (nâng cấp lên tối đa 2 TB),,Không,Card đồ hoạ tích hợp,Realtek High Definition Audio,Không,Không,Không,,Không,2133,Không,,,,,Không,Không,Không,Không,Không,,Không,Không,,Không,Không,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171268,3643563000322,322506,72,Asus,2023,Không có,Không có,Không có,339,94,5,,Windows 11 Home SL,,,,,,,,,1 x HDMI | 1x LAN (RJ45) | 4 x USB 2.0 | 1 x Mic-in | 2 x PS2 | 1 x Audio-out | 1 x VGA | 1 x Line-in,,Wi-Fi 6(802.11ax) | Bluetooth 5.2,Không có,Không,Đi kèm chuột & bàn phím,Không,292,300 W,Intel Core i5 Raptor Lake,13400,2.50 GHz,4.6 GHz,,,,Intel B760,8 GB,DDR4 2 khe (1 khe 8GB+ 1 khe trống),2 khe,64 GB,,SSD 512 GB,Hỗ trợ khe cắm HDD SATA3 3.5 inch | Hỗ trợ khe cắm HDD SATA3 2.5 inch | Hỗ trợ khe cắm SSD M.2 PCIe,,Không,Card đồ hoạ tích hợp,High Definition 7.1 Channel Audio,,,,,,2133,,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171228,3641273000269,321443,72,Apple,2023,Không có,Không có,Không có,197,35,1,,Mac OS,,,,,,,,,,2 x USB A | Jack 3.5 mm | LAN (RJ45) | HDMI | 2 x Thunderbolt 4,Bluetooth 5.3 | Wi-Fi 6E (802.11ax),Không có,,,Không,197,150 W,Apple M2,8 nhân CPU,100GB/s memory bandwidth,Hãng không công bố,,,,Hãng không công bố,16 GB,Hãng không công bố,Hãng không công bố,Không hỗ trợ nâng cấp,,SSD 256 GB,,,Không,Card đồ hoạ tích hợp,,,,,,,5000 MHz (OC),,,,,,,,,,,,,,,,,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171211,3643563000318,320980,72,Apple,2023,Độ sáng 500 nits | Công nghệ True Tone | Wide color (P3),24 inch,Retina 4.5K (4480 x 2520),547,147,4,,macOS Sonoma,,,,,,,,,,"2 x USB 3 | Jack 3.5 mm | 2 x Thunderbolt / USB 4 (hỗ trợ DisplayPort, Thunderbolt 3 (up to 40Gb/s), USB 4 (up to 40Gb/s), USB 3.1 Gen 2 (up to 10Gb/s))",Bluetooth 5.3 | Wi-Fi 6E (802.11ax),Không có,1080p FaceTime HD camera,Đi kèm chuột & bàn phím không dây | Bàn phím tích hợp Touch ID,Không,461,143 W,Apple M3,Hãng không công bố,100GB/s memory bandwidth,Hãng không công bố,,,,Hãng không công bố,24 GB,Hãng không công bố,Hãng không công bố,Không hỗ trợ nâng cấp,,SSD 512 GB,,,Không,Card đồ hoạ tích hợp,Hệ thống 6 loa | 3 micro | Wide stereo sound | Spatial Audio | Dolby Atmos,,,,,,5000 MHz (OC),,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171210,3643563000320,320974,72,Asus,2023,Không có,Không có,Không có,393,176,7,,Windows 11 Home SL,,,,,,,,,1x LAN (RJ45) | 3 x Audio jacks | 2 x USB 3.2 | 2 x PS2 | 1 x HDMI 1.4 | 1 x DisplayPort 1.4 | 1 x VGA | 2 x USB 2.0,,Wi-Fi 6(802.11ax) | Bluetooth 5.2,Không có,,Đi kèm chuột & bàn phím,Không,385,300 W,Intel Core i5 Raptor Lake,13400,2.50 GHz,4.6 GHz,,,,Intel B760,8 GB,DDR4 2 khe (1 khe 8GB+ 1 khe trống),2 khe,64 GB,,SSD 512 GB,,,Không,Card đồ hoạ tích hợp,,,,,,,2133,,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171209,3643563000319,320973,72,Asus,2023,Không có,Không có,Không có,339,94,5,,Windows 11 Home SL,,,,,,,,,1 x HDMI | 1x LAN (RJ45) | 4 x USB 2.0 | 1 x Mic-in | 2 x PS2 | 1 x Audio-out | 1 x VGA | 1 x Line-in,,Wi-Fi 6(802.11ax) | Bluetooth 5.2,Không có,Không,Đi kèm chuột & bàn phím,Không,292,300 W,Intel Core i3 Raptor Lake,13100,3.40 GHz,4.50 GHz,,,,Intel B760,8 GB,DDR4 2 khe (1 khe 8GB+ 1 khe trống),2 khe,64 GB,,SSD 512 GB,,,Không,Card đồ hoạ tích hợp,High Definition 7.1 Channel Audio,,,,,,2133,,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171207,3643563000304,320822,72,Apple,2023,Không có,Không có,Không có,197,35,1,,Mac OS,,,,,,,,,,2 x USB A | Jack 3.5 mm | LAN (RJ45) | HDMI | 2 x Thunderbolt 4,Bluetooth 5.3 | Wi-Fi 6E (802.11ax),Không có,,,Không,197,150 W,Apple M2,8 nhân CPU,100GB/s memory bandwidth,Hãng không công bố,,,,Hãng không công bố,16 GB,Hãng không công bố,Hãng không công bố,Không hỗ trợ nâng cấp,,SSD 512 GB,,,Không,Card đồ hoạ tích hợp,,,,,,,5000 MHz (OC),,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171181,3643563000305,319534,72,Dell,2023,Không có,Không có,Không có,426,173,13,,Windows 11 Home SL,,,,,,,,,1x LAN (RJ45) | 1 x Headphone | 1 x Microphone | 1 x USB Type-C 3.2 | 2 x USB 3.2 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort 1.4 | 1 x Line-in | 2 x USB 2.0,,Bluetooth 5.3 | Wi-Fi 6E (802.11ax),SD,Không,Không,Không,372,460 W,Intel Core i7 Raptor Lake,13700,2.10 GHz,5.10 GHz,,,,Hãng không công bố,16 GB,DDR5 2 khe (1 khe 8 GB + 1 khe trống),2 khe,64 GB,,"2 TB HDD SATA 3.5"" | 512 GB SSD (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",,,Không,Card đồ hoạ rời,,,,,,,5066 MHz (OC),,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171149,3643563000295,317540,72,Asus,2023,100% sRGB | Độ sáng 250 nits | Chống chói Anti Glare | LED Backlit | Màn hình Wide View,23.8 inch,Full HD (1920 x 1080),539,15 ~ 165 mm,5,,Windows 11 Home SL,,,,,,,,,,Jack 3.5 mm | 1 x HDMI-out 1.4 | 1 x USB 3.2 Gen 1 Type-C | LAN (RJ45) | 2 x USB 2.0 | 3 x USB 3.2 | HDMI 1.4,Wi-Fi 6(802.11ax) | Bluetooth 5.1,Không có,HD webcam,Đi kèm chuột & bàn phím không dây,Không,423,90 W,Intel Core i3 Alder Lake,1215U,1.20 GHz,4.4 GHz,,,,Hãng không công bố,8 GB,DDR4 2 khe (8 GB onboard + 1 khe trống),2 khe,32 GB,,SSD 512 GB,,,Không,Card đồ hoạ tích hợp,SonicMaster,,,,,,2133,,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
171137,3643563000294,316096,72,Asus,2023,Không có,Không có,Không có,367,160,5,,Windows 11 Home SL,,,,,,,,,1 x HDMI | 1 x Display port | 1x LAN (RJ45) | 1 x Microphone | 1 x VGA (D-sub) | 2 x USB 3.2 | 2 x PS2 | 1 x Line-out | 1 x Line-in | 2 x USB 2.0,,Wi-Fi 6(802.11ax) | Bluetooth 5.2,Không có,Không,Đi kèm chuột & bàn phím,Không,318,300 W,Intel Core i3 Alder Lake,12100,3.30 GHz,4.30 GHz,,,,Intel B660 Chipset,8 GB,DDR4 2 khe (1 khe 8GB+ 1 khe trống),2 khe,64 GB,,SSD 256 GB,1 x Hỗ trợ khe cắm SSD M.2 PCIe 4.0 x 16 | 2 x Đầu nối M.2 cho bộ nhớ | 2 x Hỗ trợ khe M.2 PCIe 3.0 x 1 | 1 x Đầu nối M.2 cho WiFi | 4 x Hỗ trợ khe cắm HDD SATA,,Không,Card đồ hoạ tích hợp,High Definition 7.1 Channel Audio,,,,,,2133,,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170938,3643563000290,309281,72,Apple,2023,Không có,Không có,Không có,197,95,2,Không,Mac OS,,,,Không,Không,Không,Không,Không,1 x HDMI | 2 x USB-A | 1x LAN (RJ45) | 1 x Jack tai nghe 3.5 mm | 1 x Thunderbolt 4,,Bluetooth 5.3 | Wi-Fi 6E (802.11ax),SDXC (UHS-II),Không,,Không,197,370 W,Apple M2 Max,12 nhân CPU,400 GB/s memory bandwidth,Hãng không công bố,,Không,Không,Hãng không công bố,32 GB,Hãng không công bố,Hãng không công bố,Không hỗ trợ nâng cấp,Không,SSD 512 GB,Hãng không công bố,,Không,Card đồ hoạ tích hợp,,Không,Không,Không,,Không,5000 MHz (OC),Không,,,,,Không,Không,Không,Không,Không,,Không,Không,,Không,Không,,,"Phiếu mua hàng Chuột, Bàn phím (Apple) trị giá 500,000đ | Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170836,3643563000283,305980,72,Asus,2023,Không có,Không có,Không có,367,160,5,,Windows 11 Home SL,,,,,,,,,1 x HDMI | 1 x Display port | 1x LAN (RJ45) | 1 x Microphone | 1 x VGA (D-sub) | 2 x USB 3.2 | 2 x PS2 | 1 x Line-out | 1 x Line-in | 2 x USB 2.0,,Wi-Fi 6(802.11ax) | Bluetooth 5.2,Không có,Không,Đi kèm chuột & bàn phím,Không,318,300 W,Intel Core i5 Alder Lake,12400,2.50 GHz,4.4 GHz,,,,Intel B660 Chipset,8 GB,DDR4 2 khe (1 khe 8GB+ 1 khe trống),2 khe,64 GB,,SSD 512 GB,1 x Hỗ trợ khe cắm SSD M.2 PCIe 4.0 x 16 | 2 x Đầu nối M.2 cho bộ nhớ | 2 x Hỗ trợ khe M.2 PCIe 3.0 x 1 | 1 x Đầu nối M.2 cho WiFi | 4 x Hỗ trợ khe cắm HDD SATA,,Không,Card đồ hoạ tích hợp,High Definition 7.1 Channel Audio,,,,,,2133,,,,,,,,,,,,,,,,,,,
170835,3643563000289,305979,72,Hp,2022,Độ sáng 250 nits | IPS | Chống chói Anti Glare,27 inch,QHD (2560 x 1440),614,247,11,,Windows 11 Home SL,,,,,,,,,,Display port | HDMI in | 1 x SuperSpeed USB Type-C | 5 x SuperSpeed USB Type-A | LAN (RJ45) | 1 x Headphone/microphone combo,Bluetooth 5.3 | Wi-Fi 6E AX201,Không có,5 MP,Đi kèm chuột & bàn phím không dây | Công tắc khoá camera | TPM 2.0,Không,599,Hãng không công bố,Intel Core i7 Alder Lake,12700,2.10 GHz,4.9 GHz,,,,Intel Q670,16 GB,DDR5 2 khe (1 khe 16 GB + 1 khe trống),2 khe,64 GB,,SSD 512 GB,Hỗ trợ khe M.2 connector for WLAN,,Không,Card đồ hoạ rời,Bang & Olufsen audio | Realtek High Definition Audio,,,,,,5066 MHz (OC),,,,,,,,,,,,,,,,,,,
170834,3643563000288,305977,72,Hp,2022,IPS | Chống chói Anti Glare | 300 nits,27 inch,QHD (2560 x 1440),614,247,11,,Windows 11 Home SL,,,,,,,,,,Display port | HDMI in | 1 x SuperSpeed USB Type-C | 5 x SuperSpeed USB Type-A | LAN (RJ45) | 1 x Headphone/microphone combo,Bluetooth 5.3 | Wi-Fi 6E AX201,Không có,5 MP,Đi kèm chuột & bàn phím không dây | Công tắc khoá camera | TPM 2.0,Không,599,Hãng không công bố,Intel Core i5 Alder Lake,12500,3.00 GHz,4.6 GHz,,,,Intel Q670,8 GB,DDR5 2 khe (1 khe 8 GB + 1 khe trống),2 khe,64 GB,,SSD 512 GB,Hỗ trợ khe M.2 connector for WLAN,,Có,Card đồ hoạ tích hợp,Bang & Olufsen audio | Realtek High Definition Audio,,,,,,5066 MHz (OC),,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170833,3643563000287,305973,72,Hp,2022,Độ sáng 250 nits | IPS | Chống chói Anti Glare,23.8 inch,Full HD (1920 x 1080),539,238,8,,Windows 11 Pro,,,,,,,,,,Display port | 1 x SuperSpeed USB Type-C | 5 x SuperSpeed USB Type-A | LAN (RJ45) | HDMI | 1 x Headphone/microphone combo,Bluetooth 5.3 | Wi-Fi 6E AX201,Không có,5 MP,Đi kèm chuột & bàn phím không dây | Công tắc khoá camera | TPM 2.0,Không,558,Hãng không công bố,Intel Core i7 Alder Lake,12700,2.10 GHz,4.9 GHz,,,,Intel Q670,8 GB,DDR5 2 khe (1 khe 8 GB + 1 khe trống),2 khe,64 GB,,SSD 512 GB,Hỗ trợ khe M.2 connector for WLAN,,Có,Card đồ hoạ tích hợp,Bang & Olufsen audio | Realtek High Definition Audio,,,,,,5066 MHz (OC),,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170832,3643563000286,305970,72,Hp,2022,Độ sáng 250 nits | IPS | Chống chói Anti Glare,23.8 inch,Full HD (1920 x 1080),539,238,8,,Windows 11 Pro,,,,,,,,,,Display port | HDMI in | 1 x SuperSpeed USB Type-C | 5 x SuperSpeed USB Type-A | LAN (RJ45) | 1 x Headphone/microphone combo,Bluetooth 5.3 | Wi-Fi 6E AX201,Không có,5 MP,Đi kèm chuột & bàn phím không dây | Công tắc khoá camera | TPM 2.0,Không,558,Hãng không công bố,Intel Core i5 Alder Lake,12500,3.00 GHz,4.6 GHz,,,,Intel Q670,8 GB,DDR5 2 khe (1 khe 8 GB + 1 khe trống),2 khe,64 GB,,SSD 512 GB,Hỗ trợ khe M.2 connector for WLAN,,Có,Card đồ hoạ tích hợp,Bang & Olufsen audio | Realtek High Definition Audio,,,,,,5066 MHz (OC),,,,,,,,,,,,,,,,,,,"Phiếu mua hàng Bộ lưu điện trị giá 500.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
