model_code,sku,productidweb,category_code,brand_id,brand,Sản xuất tại,Thời gian ra mắt,Dung tích tổng,Điện năng tiêu thụ,Công nghệ tiết kiệm điện,Tiện ích,Chất liệu động cơ,Số cửa,Cao,Ngang,Sâu,Khối lượng máy,Độ ồn,Loại Gas,Loại sản phẩm,Chất liệu mặt,Công nghệ,Chất liệu ruột,Dung tích ngăn đông mềm,Thương hiệu của,Số ngăn,Nhiệt độ ngăn đông (độ C),giá gốc,giá khuyến mãi,khuyến mãi quà
164630,3050894000066,283510,40,191,Sanaky,Việt Nam,2021,800 lít,3.74 kWh/ngày,Inverter,Cửa kính | Khóa cửa tủ | Lỗ thoát nước | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe | Inverter tiết kiệm điện,Đồng,2 cửa,206,91,73,140,32 - 42 dB,R600a,Tủ mát,Kính cách nhiệt Low-E,Công nghệ làm lạnh Nofrost,Hợp kim nhôm sơn tĩnh điện/PCM (Hợp kim thép chống rỉ),Không,Việt Nam,1 ngăn mát,Không,29640000,26890000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164588,3050894000054,276489,40,191,Sanaky,Việt Nam,2020,800 lít,3.8 kWh/ngày,Không có,Cửa kính | Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe,Đồng,2 cửa,206,90,73,140,32 - 42 dB,R290,Tủ mát,Công nghệ kính Low-E,Công nghệ làm lạnh Nofrost,Hợp kim nhôm sơn tĩnh điện/PCM (Hợp kim thép chống rỉ),Không,Việt Nam,1 ngăn mát,Không,26500000,23890000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164490,3050894000048,239592,40,191,Sanaky,Việt Nam,2018,1000 lít,7.1 kWh/ngày,Không có,Cửa kính | Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe | Đèn LED,Đồng,2 cửa,206,100,73,146,32-42dB,R290,Tủ mát,Kính cách nhiệt Low-E,Công nghệ làm lạnh Nofrost,Hợp kim nhôm sơn tĩnh điện,Không,Việt Nam,1 ngăn mát,Không,29640000,27020000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164453,3050893000187,227735,40,8,LG,Indonesia,2020,171 lít,,Inverter,"Công nghệ làm mát các ngăn kệ tủ, giúp tủ mát nhanh hơn | Tủ có sức chứa 6 kệ và 1 hộc tủ giúp tiện lợi bảo quản thực phẩm | Inverter tiết kiệm điện",Nhôm,1 cửa,130.0 cm,53.0 cm,60.0 cm,34.0 kg,Hãng không công bố,R600a,Tủ đông,Không có kính,Làm lạnh trực tiếp (có đóng tuyết),Hợp kim nhôm sơn tĩnh điện,Không,Hàn Quốc,1 ngăn đông,Dưới -18℃,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
184443,3050893000110,114696,40,193,Kangaroo,Việt Nam,Hãng không công bố,235 lít,,Không có,,Hãng không công bố,1 cửa,74,84,61,31,Hãng không công bố,R134a,Tủ đông,Không,,Hợp kim nhôm sơn tĩnh điện,Không,Việt Nam,1 ngăn đông,Dưới 18℃,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
162667,3050893000047,363521,40,191,Sanaky,Việt Nam,2022,Đang cập nhật,Đang cập nhật,Smart Inverter,Cửa kính | Khóa cửa tủ | Giỏ đựng đồ | Lỗ thoát nước | Bánh xe | Dễ dàng chuyển đổi chế độ tủ mát/tủ đông | Đèn LED,Đồng,2 cửa,83,207,75,112,-,R134a,Tủ đông,Không,Công nghệ lạnh sâu đa chiều 360 độ | Làm lạnh trực tiếp,Tôn sơn tĩnh điện,Không,Việt Nam,"1 ngăn đông, 1 ngăn mát",≤ -18°C,9990000,9600000,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
162665,3050893000017,114696,40,193,Kangaroo,Việt Nam,Hãng không công bố,235 lít,,Không có,,Hãng không công bố,1 cửa,74,84,61,31,Hãng không công bố,R134a,Tủ đông,Không,,Hợp kim nhôm sơn tĩnh điện,Không,Việt Nam,1 ngăn đông,Dưới 18℃,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
165089,3050893000308,341823,40,191,Sanaky,Việt Nam,2024,400 lít,507 kWh/năm,Không có,Nút điều khiển nhiệt độ bên ngoài tủ | Khóa cửa tủ | Giỏ đựng đồ | Lỗ thoát nước | Bánh xe,Đồng,2 cửa,86,132,62,55,32-42 dB,R600a,Tủ đông,Kính cường lực,Công nghệ lạnh sâu đa chiều 360 độ,Hợp kim nhôm sơn tĩnh điện/PCM (Hợp kim thép chống rỉ),Không,Việt Nam,1 ngăn đông,≤ -18°C,9890000,9570000,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
165088,3050893000309,341817,40,191,Sanaky,Việt Nam,2024,360 lít,1.27 kWh/ngày,Không có,Khóa cửa tủ | Giỏ đựng đồ | Lỗ thoát nước | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe,Đồng,2 cửa,86,121,62,51,32 - 42 dB,R600a,Tủ đông,Kính cường lực,Công nghệ lạnh sâu đa chiều 360 độ,Hợp kim nhôm sơn tĩnh điện/PCM (Hợp kim thép chống rỉ),Không,Việt Nam,"1 ngăn đông, 1 ngăn mát",≤ -18°C,9390000,9010000,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164908,1750893000002,325363,40,193,Kangaroo,Việt Nam,2023,510 lít,319 kWh/năm,Inverter,Giỏ đựng đồ | Lỗ thoát nước | Hộc chứa dây điện | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe,Đồng,2 cửa,86,115,62,39,45 - 55 dB,R600a,Tủ đông,Không,Nano bạc kháng khuẩn | Làm lạnh trực tiếp,Nhôm,Không,Việt Nam,"1 ngăn đông, 1 ngăn mát",≤ -18°C,10790000,10290000,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164902,1750893000001,324575,40,193,Kangaroo,Việt Nam,2023,836 lít,1.566 kWh/ngày,Không có,Khay đựng đồ | Giỏ đựng đồ | Lỗ thoát nước | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe,Đồng,2 cửa,85,163,68,59,45 - 55 dB,R600a,Tủ đông,Không,Nano bạc kháng khuẩn | Làm lạnh trực tiếp,Nhôm,Không,Việt Nam,1 ngăn đông,≤ -18°C,14590000,13490000,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164892,3050894000107,321367,40,184,Hoà Phát,Việt Nam,2023,812 lít,5.64 kWh/ngày,Inverter,Bảng điều khiển | Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe | Đèn LED,Đồng,2 cửa,205,100,74,130,32 - 42 dB,R290,Tủ mát,Công nghệ kính Low-E,Quạt đối lưu | Công nghệ làm lạnh Nofrost,Nhôm sơn tĩnh điện,Không,Việt Nam,1 ngăn mát,Không,27490000,26590000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164891,3050894000106,321366,40,184,Hoà Phát,Việt Nam,2023,723 lít,4.8 kWh/ngày,Inverter,Nút điều khiển nhiệt độ bên ngoài tủ | Lỗ thoát nước | Khoá cửa tủ | Bánh xe | Đèn LED,Đồng,2 cửa,205,90,74,117,32 - 42 dB,R290,Tủ mát,Công nghệ kính Low-E,Quạt đối lưu | Công nghệ làm lạnh Nofrost,Nhôm sơn tĩnh điện,Không,Việt Nam,1 ngăn mát,Không,25040000,24090000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164890,3050894000105,321365,40,184,Hoà Phát,Việt Nam,2023,526 lít,3.84 kWh/ngày,Inverter,Bảng điều khiển | Lỗ thoát nước | Khoá cửa tủ | Bánh xe | Đèn LED,Đồng,2 cửa,188,90,64,107,32 - 42 dB,R290,Tủ mát,Công nghệ kính Low-E,Quạt đối lưu | Công nghệ làm lạnh Nofrost,Nhôm sơn tĩnh điện,Không,Việt Nam,1 ngăn mát,Không,22090000,21020000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164889,3050894000104,321364,40,184,Hoà Phát,Việt Nam,2023,812 lít,7.08 kWh/ngày,Không có,Bảng điều khiển | Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe | Đèn LED,Đồng,2 cửa,205,100,74,135,32 - 42 dB,R290,Tủ mát,Công nghệ kính Low-E,Quạt đối lưu | Công nghệ làm lạnh Nofrost,Nhôm sơn tĩnh điện,Không,Việt Nam,1 ngăn mát,Không,25330000,23890000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164888,3050894000103,321363,40,184,Hoà Phát,Việt Nam,2023,723 lít,5.52 kWh/ngày,Không có,Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe | Đèn LED,Đồng,2 cửa,205,90,74,122,32 - 42 dB,R290,Tủ mát,Công nghệ kính Low-E,Quạt đối lưu | Công nghệ làm lạnh Nofrost,Nhôm sơn tĩnh điện,Không,Việt Nam,1 ngăn mát,Không,22880000,21390000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164887,3050894000102,321362,40,184,Hoà Phát,Việt Nam,2023,526 lít,4.32 kWh/ngày,Không có,Cửa kính | Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe | Đèn LED,Đồng,2 cửa,188,90,64,108,32-42dB,R290,Tủ mát,Công nghệ kính Low-E,Quạt đối lưu | Công nghệ làm lạnh Nofrost,Nhôm sơn tĩnh điện,Không,Việt Nam,1 ngăn mát,Không,20030000,18590000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164869,3050894000101,319608,40,184,Hoà Phát,Việt Nam,2023,280 lít,724 kWh/năm,Không có,Cửa kính | Lỗ thoát nước | Khoá cửa tủ | Bánh xe | Đèn LED,Nhôm,1 cửa,188,63,60,75,32 - 42 dB,R134a,Tủ mát,Công nghệ kính Low-E,Làm lạnh trực tiếp,Tôn sơn tĩnh điện,Không,Việt Nam,1 ngăn mát,Không,10010000,9190000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164868,3050894000100,319607,40,184,Hoà Phát,Việt Nam,2023,242 lít,3.6 kWh/ngày,Không có,Cửa kính | Lỗ thoát nước | Khoá cửa tủ | Bánh xe | Đèn LED,Nhôm,1 cửa,188,58,58,69,32 - 42 dB,R134a,Tủ mát,Công nghệ kính Low-E,Làm lạnh trực tiếp,Nhựa,Không,Việt Nam,1 ngăn mát,Không,9230000,7990000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164867,3050894000099,319606,40,184,Hoà Phát,Việt Nam,2023,195 lít,3.24 kWh/ngày,Không có,Cửa kính | Lỗ thoát nước | Khoá cửa tủ | Bánh xe | Đèn LED,Nhôm,1 cửa,163,57,58,61,32 - 42 dB,R134a,Tủ mát,Kính cách nhiệt Low-E,Làm lạnh trực tiếp,Nhựa,Không,Việt Nam,1 ngăn mát,Không,8740000,,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164866,3050894000098,319605,40,184,Hoà Phát,Việt Nam,2023,280 lít,3.84 kWh/ngày,Không có,Cửa kính | Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Đèn báo nhiệt độ bất thường | Bánh xe | Đèn LED,Đồng,1 cửa,188,63,60,75,32 - 42 dB,R134a,Tủ mát,Công nghệ kính Low-E,Làm lạnh gián tiếp (không đóng tuyết),Nhựa,Không,Việt Nam,1 ngăn mát,Không,11000000,8870000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164865,3050894000097,319604,40,184,Hoà Phát,Việt Nam,2023,242 lít,3.6 kWh/ngày,Không có,Cửa kính | Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Cảnh báo nhiệt độ bất thường | Bánh xe | Đèn LED,Đồng,1 cửa,188,58,59,69,32 - 42 dB,R134a,Tủ mát,Công nghệ kính Low-E,Làm lạnh gián tiếp (không đóng tuyết),Nhựa,Không,Việt Nam,1 ngăn mát,Không,10110000,8890000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164864,3050894000096,319603,40,184,Hoà Phát,Việt Nam,2023,195 lít,3.24 kWh/ngày,Không có,Cửa kính | Khóa cửa tủ | Lỗ thoát nước | Nút điều chỉnh nhiệt độ bên ngoài tủ | Đèn báo nhiệt độ bất thường | Bánh xe | Đèn LED,Đồng,1 cửa,163,58,58,61,32 - 42 dB,R134a,Tủ mát,Công nghệ kính Low-E,Làm lạnh gián tiếp (không đóng tuyết),Nhựa HIPS kháng khuẩn,Không,Việt Nam,1 ngăn mát,Không,8840000,8190000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164858,3050893000301,317057,40,184,Hoà Phát,Việt Nam,2022,252 lít,2.95 kWh/ngày,Không có,Xẻng cạo tuyết | Giỏ đựng đồ | Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe,Nhôm,1 cửa,87,108,62,40,32 - 42 dB,R600a,Tủ đông,Không,Công nghệ Extra Freezing | Làm lạnh trực tiếp,Nhôm sơn tĩnh điện,Không,Việt Nam,1 ngăn đông,-12°C ~ -30°C,6860000,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164842,3050893000300,315734,40,187,Aqua,Trung Quốc,2023,Không,395.6 kWh/năm,Không có,"Xẻng cạo tuyết | Kháng khuẩn, khử mùi | Giỏ đựng đồ | Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Đèn báo nhiệt độ bất thường | Bánh xe",Đồng,2 cửa,90,124,74,61,39 dB,R600a,Tủ đông,Không,"Dàn lạnh 5 chiều, làm lạnh 3D",PCM (Hợp kim thép),Không,Nhật Bản,"1 ngăn đông, 1 ngăn mát","Dưới -18°C, tối đa -30°C",,,
164841,3050893000299,315733,40,187,Aqua,Trung Quốc,2023,Không,383 kWh/năm,Inverter,"Kháng khuẩn, khử mùi | Giỏ đựng đồ | Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Đèn báo nhiệt độ bất thường | Bánh xe",Đồng,1 cửa,90,111,62,47,36 dB,R600a,Tủ đông mini,Không,"Dàn lạnh 5 chiều, làm lạnh 3D",PCM (Hợp kim thép),Không,Nhật Bản,1 ngăn đông,"Dưới -18°C, tối đa -30°C",9090000,7990000,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164839,3050893000298,315587,40,187,Aqua,Trung Quốc,2023,Không,380.5 kWh/năm,Không có,"Kháng khuẩn, khử mùi | Giỏ đựng đồ | Lỗ thoát nước | Khoá cửa tủ | Nút điều chỉnh nhiệt độ bên ngoài tủ | Đèn báo nhiệt độ bất thường | Bánh xe",Đồng,1 cửa,88,94,62,41,37 dB,R600a,Tủ đông,Không,"Dàn lạnh 5 chiều, làm lạnh 3D",PCM (Hợp kim thép),Không,Nhật Bản,1 ngăn đông,"Dưới -18°C, tối đa -30°C",8490000,8490000,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164837,3050893000297,314652,40,193,Kangaroo,Việt Nam,2022,300 lít,1.25 kWh/ngày,Không có,"Kháng khuẩn, khử mùi | Giỏ đựng đồ | Lỗ thoát nước | Hộc chứa dây điện | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe",Đồng,1 cửa,80,81,57,29,38 - 42 dB,R600a,Tủ đông,Không,Nano bạc kháng khuẩn | Làm lạnh trực tiếp,Nhôm,Không,Việt Nam,1 ngăn đông,≤ -18°C,,,
164836,3050893000296,314651,40,193,Kangaroo,Việt Nam,2023,710 lít,1.3 kWh/ngày,Inverter,"Kháng khuẩn, khử mùi | Giỏ đựng đồ | Lỗ thoát nước | Hộc chứa dây điện | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe | Inverter tiết kiệm điện",Đồng,2 cửa,85,143,68,54,≤ 47 dB,R600a,Tủ đông,Không,Nano bạc kháng khuẩn | Làm lạnh trực tiếp,Nhôm,Không,Việt Nam,1 ngăn đông,≤ -18°C,13890000,11140000,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164834,3050894000095,313917,40,189,Alaska,Trung Quốc,2020,321 lít,2.83 kWh/ngày,Inverter,Cửa kính | Lỗ thoát nước | Khoá cửa tủ | Inverter tiết kiệm điện | Đèn LED,Đồng,1 cửa,177,59,61,56,54 dB,R600a,Tủ mát,Công nghệ kính Low-E,Làm lạnh quạt,Nhựa ABS,Không,Việt Nam,1 ngăn mát,Không,11780000,9980000,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164833,3050893000295,313426,40,193,Kangaroo,Việt Nam,2022,510 lít,1.25 kWh/ngày,Không có,Giỏ đựng đồ | Lỗ thoát nước | Hộc chứa dây điện | Nút điều chỉnh nhiệt độ bên ngoài tủ | Bánh xe,Đồng,2 cửa,85,115,58,47,45 - 55 dB,R600a,Tủ đông,Không,Nano bạc kháng khuẩn | Làm lạnh trực tiếp,Nhôm,Không,Việt Nam,"1 ngăn đông, 1 ngăn mát",≤ -18°C,10400000,8290000,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
